128391,88	-63,01	 0,52	-936,50	1450,07	199,12	467,34	-0,00
132105,22	-50,17	 0,52	-925,26	1453,68	197,96	470,98	-0,00
135199,12	-36,96	 0,51	-915,79	1456,59	196,86	474,46	-0,00
137656,04	-23,44	 0,51	-908,20	1458,82	195,85	477,76	-0,00
139460,91	-9,68	 0,51	-902,57	1460,41	194,92	480,87	-0,00
140601,04	 4,27	 0,51	-898,96	1461,37	194,08	483,79	 0,00
141066,06	18,33	 0,51	-897,44	1461,70	193,35	486,50	 0,00
140847,91	32,43	 0,51	-898,03	1461,42	192,72	488,99	 0,00
139940,83	46,52	 0,51	-900,74	1460,51	192,20	491,25	 0,00
138341,41	60,51	 0,52	-905,58	1458,94	191,81	493,27	 0,00
136048,65	74,35	 0,52	-912,51	1456,71	191,53	495,03	 0,00
133064,03	87,95	 0,53	-921,50	1453,75	191,38	496,53	 0,00
129391,71	101,26	 0,54	-932,48	1450,04	191,35	497,76	 0,00
125038,65	114,20	 0,55	-945,36	1445,52	191,45	498,71	 0,00
120014,81	126,70	 0,56	-960,06	1440,12	191,67	499,37	 0,00
114333,38	138,70	 0,57	-976,45	1433,78	192,03	499,73	 0,00
108010,94	150,14	 0,59	-994,39	1426,43	192,51	499,79	 0,00
101067,73	160,94	 0,60	-1013,73	1418,01	193,12	499,52	 0,00
93527,81	171,04	 0,62	-1034,32	1408,43	193,85	498,94	 0,00
85419,23	180,40	 0,64	-1055,97	1397,65	194,72	498,03	 0,00
76774,17	188,94	 0,65	-1078,50	1385,59	195,70	496,80	 0,00
67628,95	196,62	 0,67	-1101,70	1372,22	196,80	495,24	 0,00
58024,12	203,38	 0,69	-1125,39	1357,48	198,02	493,35	 0,00
48004,30	209,18	 0,71	-1149,35	1341,37	199,35	491,14	 0,00
37618,06	213,98	 0,73	-1173,38	1323,86	200,79	488,62	 0,00
26917,67	217,74	 0,75	-1197,30	1304,97	202,34	485,79	 0,00
15958,72	220,44	 0,78	-1220,89	1284,73	203,98	482,67	 0,00
4799,75	222,03	 0,80	-1243,99	1263,19	205,71	479,27	 0,00
-6498,33	222,51	 0,82	-1266,43	1240,43	207,54	475,61	 0,00
-17872,74	221,86	 0,84	-1288,05	1216,55	209,43	471,71	 0,00
-29259,52	220,07	 0,86	-1308,71	1191,67	211,41	467,60	 0,00
-40594,16	217,15	 0,89	-1328,31	1165,93	213,44	463,31	 0,00
-51812,28	213,09	 0,91	-1346,75	1139,50	215,53	458,86	 0,00
-62850,32	207,91	 0,93	-1363,95	1112,55	217,66	454,28	 0,00
-73646,12	201,62	 0,95	-1379,87	1085,29	219,83	449,61	 0,00
-84139,58	194,26	 0,97	-1394,49	1057,93	222,03	444,88	 0,00
-94273,14	185,84	 0,99	-1407,78	1030,69	224,24	440,13	 0,00
-103992,21	176,42	 1,01	-1419,78	1003,81	226,46	435,38	 0,00
-113245,57	166,02	 1,03	-1430,50	977,51	228,68	430,68	 0,00
-121985,58	154,69	 1,04	-1439,99	952,05	230,88	426,05	 0,00
-130168,35	142,49	 1,06	-1448,31	927,64	233,07	421,52	 0,00
-137753,82	129,48	 1,07	-1455,54	904,52	235,22	417,13	 0,00
-144705,75	115,70	 1,09	-1461,73	882,91	237,33	412,89	 0,00
-150991,60	101,23	 1,10	-1466,99	863,02	239,38	408,84	 0,00
-156582,39	86,13	 1,11	-1471,37	845,04	241,39	405,00	 0,00
-161452,51	70,47	 1,12	-1474,96	829,15	243,32	401,39	 0,00
-165579,48	54,33	 1,12	-1477,84	815,52	245,18	398,02	 0,00
-168943,71	37,77	 1,13	-1480,06	804,29	246,95	394,91	 0,00
-171528,30	20,88	 1,13	-1481,69	795,57	248,64	392,07	 0,00
-173318,76	 3,72	 1,13	-1482,76	789,48	250,23	389,52	 0,00
-174302,89	-13,61	 1,13	-1483,30	786,09	251,72	387,27	-0,00
-174470,60	-31,04	 1,13	-1483,33	785,44	253,10	385,31	-0,00
-173813,87	-48,49	 1,13	-1482,84	787,59	254,36	383,66	-0,00
-172326,70	-65,87	 1,13	-1481,83	792,52	255,50	382,32	-0,00
-170005,20	-83,10	 1,12	-1480,25	800,23	256,51	381,29	-0,00
-166847,69	-100,10	 1,11	-1478,05	810,66	257,38	380,58	-0,00
-162854,93	-116,78	 1,10	-1475,17	823,75	258,12	380,18	-0,00
-158030,38	-133,07	 1,09	-1471,52	839,39	258,70	380,09	-0,00
-152380,52	-148,87	 1,08	-1467,00	857,48	259,14	380,32	-0,00
-145915,24	-164,11	 1,06	-1461,52	877,86	259,41	380,86	-0,00
-138648,27	-178,70	 1,04	-1454,95	900,36	259,51	381,71	-0,00
-130597,61	-192,57	 1,03	-1447,18	924,78	259,44	382,87	-0,00
-121785,99	-205,63	 1,01	-1438,06	950,92	259,19	384,32	-0,00
-112241,25	-217,81	 0,99	-1427,49	978,53	258,76	386,08	-0,00
-101996,74	-229,03	 0,96	-1415,34	1007,35	258,13	388,13	-0,00
-91091,61	-239,23	 0,94	-1401,50	1037,13	257,32	390,46	-0,00
-79571,02	-248,34	 0,92	-1385,87	1067,58	256,31	393,07	-0,00
-67486,19	-256,30	 0,89	-1368,37	1098,42	255,11	395,95	-0,00
-54894,36	-263,04	 0,87	-1348,94	1129,36	253,72	399,10	-0,00
-41858,54	-268,53	 0,84	-1327,56	1160,12	252,13	402,49	-0,00
-28447,18	-272,72	 0,81	-1304,21	1190,42	250,37	406,13	-0,00
-14733,54	-275,56	 0,79	-1278,93	1220,00	248,42	409,99	-0,00
-795,03	-277,04	 0,76	-1251,79	1248,61	246,31	414,06	-0,00
13287,65	-277,12	 0,73	-1222,88	1276,03	244,04	418,33	-0,00
27431,52	-275,79	 0,70	-1192,33	1302,06	241,64	422,78	-0,00
41552,34	-273,05	 0,68	-1160,33	1326,54	239,10	427,39	-0,00
55565,71	-268,89	 0,65	-1127,07	1349,33	236,46	432,13	-0,00
69388,21	-263,33	 0,62	-1092,79	1370,34	233,74	437,00	-0,00
82938,42	-256,39	 0,60	-1057,76	1389,51	230,95	441,96	-0,00
96137,95	-248,10	 0,57	-1022,25	1406,80	228,11	447,00	-0,00
108912,29	-238,49	 0,55	-986,58	1422,23	225,25	452,08	-0,00
121191,51	-227,60	 0,52	-951,06	1435,83	222,38	457,20	-0,00
132910,89	-215,48	 0,50	-916,03	1447,67	219,54	462,31	-0,00
144011,20	-202,19	 0,48	-881,80	1457,84	216,74	467,40	-0,00
154439,02	-187,78	 0,46	-848,70	1466,46	214,00	472,45	-0,00
164146,64	-172,34	 0,44	-817,06	1473,65	211,34	477,42	-0,00
173092,05	-155,93	 0,42	-787,18	1479,55	208,78	482,31	-0,00
181238,58	-138,62	 0,41	-759,36	1484,31	206,32	487,09	-0,00
188554,55	-120,49	 0,39	-733,86	1488,08	204,00	491,74	-0,00
195012,80	-101,64	 0,38	-710,95	1491,00	201,80	496,24	-0,00
200590,17	-82,14	 0,37	-690,84	1493,20	199,76	500,57	-0,00
205266,95	-62,08	 0,36	-673,75	1494,82	197,87	504,73	-0,00
209026,33	-41,55	 0,35	-659,85	1495,95	196,14	508,69	-0,00
211853,86	-20,65	 0,35	-649,28	1496,70	194,58	512,45	-0,00
213737,07	 0,54	 0,35	-642,18	1497,12	193,20	515,99	 0,00
214665,02	21,91	 0,35	-638,62	1497,28	191,98	519,29	 0,00
214628,06	43,38	 0,35	-638,67	1497,19	190,94	522,36	 0,00
213617,66	64,84	 0,36	-642,37	1496,84	190,08	525,16	 0,00
211626,34	86,20	 0,36	-649,71	1496,21	189,40	527,71	 0,00
208647,82	107,36	 0,37	-660,66	1495,25	188,89	529,97	 0,00
204677,18	128,23	 0,38	-675,15	1493,86	188,56	531,94	 0,00
199711,27	148,70	 0,39	-693,09	1491,94	188,41	533,61	 0,00
193749,19	168,67	 0,41	-714,36	1489,35	188,43	534,95	 0,00
186792,91	188,04	 0,43	-738,77	1485,94	188,62	535,95	 0,00
178847,95	206,72	 0,44	-766,14	1481,53	188,99	536,60	 0,00
169924,23	224,61	 0,47	-796,23	1475,92	189,53	536,88	 0,00
160036,88	241,60	 0,49	-828,77	1468,92	190,23	536,76	 0,00
149207,16	257,60	 0,51	-863,46	1460,29	191,10	536,24	 0,00
137463,23	272,52	 0,54	-899,98	1449,83	192,14	535,28	 0,00
124841,05	286,27	 0,56	-937,97	1437,33	193,33	533,89	 0,00
111384,94	298,75	 0,59	-977,04	1422,58	194,69	532,03	 0,00
97148,17	309,89	 0,62	-1016,82	1405,41	196,20	529,71	 0,00
82193,24	319,61	 0,65	-1056,88	1385,65	197,86	526,92	 0,00
66591,87	327,83	 0,69	-1096,81	1363,18	199,67	523,65	 0,00
50424,85	334,49	 0,72	-1136,22	1337,92	201,63	519,90	 0,00
33781,37	339,53	 0,75	-1174,71	1309,84	203,71	515,69	 0,00
16758,22	342,91	 0,79	-1211,91	1278,94	205,93	511,04	 0,00
-541,41	344,58	 0,82	-1247,46	1245,29	208,27	505,96	 0,00
-18009,40	344,53	 0,86	-1281,07	1209,03	210,71	500,48	 0,00
-35534,38	342,73	 0,89	-1312,47	1170,33	213,26	494,65	 0,00
-53003,52	339,17	 0,92	-1341,44	1129,43	215,90	488,51	 0,00
-70304,45	333,87	 0,96	-1367,84	1086,62	218,62	482,10	 0,00
-87327,13	326,84	 0,99	-1391,55	1042,24	221,40	475,48	 0,00
-103965,64	318,11	 1,02	-1412,54	996,67	224,23	468,70	 0,00
-120119,76	307,71	 1,06	-1430,80	950,32	227,09	461,83	 0,00
-135696,31	295,70	 1,09	-1446,41	903,63	229,98	454,92	 0,00
-150610,22	282,13	 1,12	-1459,48	857,04	232,88	448,03	 0,00
-164785,21	267,07	 1,14	-1470,17	811,03	235,76	441,21	 0,00
-178154,19	250,59	 1,17	-1478,66	766,04	238,63	434,53	 0,00
-190659,30	232,78	 1,20	-1485,17	722,54	241,46	428,02	 0,00
-202251,64	213,71	 1,22	-1489,95	680,94	244,24	421,74	 0,00
-212890,73	193,49	 1,24	-1493,24	641,67	246,95	415,73	 0,00
-222543,77	172,20	 1,26	-1495,29	605,12	249,60	410,02	 0,00
-231184,71	149,94	 1,28	-1496,36	571,62	252,16	404,64	 0,00
-238793,25	126,82	 1,29	-1496,69	541,51	254,63	399,61	 0,00
-245353,71	102,95	 1,30	-1496,49	515,08	257,00	394,95	 0,00
-250853,93	78,41	 1,32	-1495,98	492,57	259,26	390,68	 0,00
-255284,26	53,32	 1,32	-1495,33	474,19	261,42	386,80	 0,00
-258636,54	27,80	 1,33	-1494,69	460,14	263,45	383,33	 0,00
-260903,23	 1,93	 1,33	-1494,17	450,55	265,37	380,26	 0,00
-262076,73	-24,16	 1,33	-1493,84	445,54	267,17	377,60	-0,00
-262148,82	-50,37	 1,33	-1493,77	445,17	268,84	375,34	-0,00
-261110,30	-76,58	 1,32	-1493,94	449,50	270,38	373,49	-0,00
-258950,87	-102,69	 1,32	-1494,33	458,52	271,79	372,03	-0,00
-255659,19	-128,59	 1,31	-1494,85	472,21	273,06	370,97	-0,00
-251223,23	-154,15	 1,29	-1495,40	490,50	274,19	370,29	-0,00
-245630,77	-179,27	 1,28	-1495,81	513,29	275,17	370,01	-0,00
-238870,22	-203,84	 1,26	-1495,89	540,41	275,99	370,10	-0,00
-230931,57	-227,72	 1,24	-1495,41	571,69	276,64	370,56	-0,00
-221807,63	-250,82	 1,22	-1494,10	606,87	277,12	371,40	-0,00
-211495,36	-273,00	 1,19	-1491,67	645,68	277,40	372,61	-0,00
-199997,46	-294,15	 1,16	-1487,77	687,78	277,48	374,18	-0,00
-187323,89	-314,15	 1,13	-1482,08	732,78	277,35	376,12	-0,00
-173493,62	-332,88	 1,10	-1474,23	780,26	276,98	378,41	-0,00
-158536,18	-350,23	 1,07	-1463,86	829,72	276,36	381,06	-0,00
-142493,18	-366,08	 1,04	-1450,63	880,66	275,49	384,06	-0,00
-125419,56	-380,33	 1,00	-1434,19	932,51	274,34	387,42	-0,00
-107384,56	-392,87	 0,96	-1414,25	984,71	272,91	391,11	-0,00
-88472,22	-403,61	 0,92	-1390,55	1036,66	271,19	395,14	-0,00
-68781,39	-412,46	 0,88	-1362,90	1087,77	269,17	399,49	-0,00
-48425,21	-419,34	 0,84	-1331,16	1137,46	266,87	404,16	-0,00
-27529,85	-424,18	 0,80	-1295,28	1185,16	264,27	409,13	-0,00
-6232,75	-426,93	 0,76	-1255,31	1230,37	261,40	414,39	-0,00
15319,73	-427,56	 0,71	-1211,35	1272,63	258,27	419,90	-0,00
36975,21	-426,03	 0,67	-1163,65	1311,55	254,90	425,66	-0,00
58578,48	-422,33	 0,63	-1112,50	1346,81	251,32	431,63	-0,00
79974,82	-416,47	 0,58	-1058,30	1378,20	247,56	437,78	-0,00
101013,41	-408,47	 0,54	-1001,52	1405,57	243,66	444,08	-0,00
121550,50	-398,37	 0,50	-942,70	1428,90	239,66	450,50	-0,00
141452,19	-386,22	 0,46	-882,43	1448,24	235,58	457,00	-0,00
160596,81	-372,07	 0,42	-821,35	1463,73	231,49	463,53	-0,00
178876,55	-356,01	 0,39	-760,08	1475,59	227,40	470,07	-0,00
196198,60	-338,12	 0,35	-699,30	1484,10	223,37	476,58	-0,00
212485,53	-318,50	 0,32	-639,65	1489,59	219,43	483,00	-0,00
227675,10	-297,25	 0,29	-581,76	1492,46	215,61	489,32	-0,00
241719,50	-274,49	 0,26	-526,21	1493,09	211,93	495,49	-0,00
254584,12	-250,32	 0,23	-473,57	1491,90	208,43	501,49	-0,00
266246,04	-224,86	 0,20	-424,34	1489,32	205,13	507,29	-0,00
276692,15	-198,23	 0,18	-378,97	1485,74	202,03	512,87	-0,00
285917,21	-170,56	 0,16	-337,89	1481,56	199,15	518,21	-0,00
293921,84	-141,97	 0,14	-301,42	1477,11	196,50	523,31	-0,00
300710,48	-112,58	 0,13	-269,89	1472,73	194,08	528,14	-0,00
306289,52	-82,51	 0,12	-243,54	1468,70	191,90	532,71	-0,00
310665,52	-51,88	 0,11	-222,58	1465,25	189,95	537,03	-0,00
313843,66	-20,81	 0,11	-207,19	1462,57	188,23	541,08	-0,00
315826,38	10,57	 0,10	-197,50	1460,81	186,75	544,87	 0,00
316612,36	42,15	 0,10	-193,61	1460,06	185,49	548,42	 0,00
316195,74	73,82	 0,11	-195,58	1460,36	184,45	551,71	 0,00
314565,65	105,44	 0,12	-203,44	1461,70	183,63	554,77	 0,00
311706,09	136,89	 0,13	-217,20	1464,02	183,01	557,58	 0,00
307596,17	168,06	 0,14	-236,81	1467,20	182,60	560,15	 0,00
302210,64	198,82	 0,16	-262,21	1471,06	182,39	562,46	 0,00
295520,86	229,04	 0,18	-293,28	1475,36	182,38	564,53	 0,00
287496,06	258,59	 0,20	-329,85	1479,83	182,57	566,31	 0,00
278104,98	287,34	 0,23	-371,70	1484,12	182,94	567,80	 0,00
267317,92	315,16	 0,25	-418,54	1487,82	183,51	568,96	 0,00
255108,97	341,89	 0,29	-470,04	1490,47	184,26	569,77	 0,00
241458,70	367,40	 0,32	-525,76	1491,59	185,20	570,18	 0,00
226356,95	391,54	 0,36	-585,20	1490,63	186,33	570,15	 0,00
209805,84	414,18	 0,40	-647,80	1487,02	187,65	569,63	 0,00
191822,78	435,16	 0,44	-712,90	1480,19	189,16	568,57	 0,00
172443,38	454,34	 0,48	-779,78	1469,55	190,85	566,92	 0,00
151724,03	471,59	 0,53	-847,65	1454,54	192,74	564,64	 0,00
129744,01	486,76	 0,57	-915,68	1434,66	194,81	561,69	 0,00
106606,88	499,73	 0,62	-983,01	1409,44	197,07	558,02	 0,00
82440,86	510,39	 0,67	-1048,77	1378,53	199,51	553,62	 0,00
57398,13	518,64	 0,72	-1112,09	1341,69	202,12	548,47	 0,00
31652,98	524,38	 0,77	-1172,16	1298,77	204,91	542,58	 0,00
5398,60	527,54	 0,83	-1228,21	1249,80	207,86	535,98	 0,00
-21157,24	528,08	 0,88	-1279,59	1194,96	210,95	528,70	 0,00
-47797,47	525,97	 0,93	-1325,74	1134,55	214,18	520,79	 0,00
-74301,63	521,19	 0,99	-1366,26	1069,06	217,53	512,35	 0,00
-100452,08	513,76	 1,04	-1400,88	999,07	220,98	503,44	 0,00
-126040,11	503,71	 1,09	-1429,48	925,32	224,50	494,17	 0,00
-150871,49	491,11	 1,14	-1452,12	848,63	228,08	484,66	 0,00
-174771,10	476,02	 1,19	-1468,97	769,89	231,69	475,01	 0,00
-197586,53	458,54	 1,24	-1480,38	690,03	235,29	465,34	 0,00
-219190,36	438,79	 1,28	-1486,77	610,01	238,88	455,75	 0,00
-239481,10	416,87	 1,33	-1488,68	530,76	242,41	446,34	 0,00
-258383,07	392,92	 1,37	-1486,71	453,18	245,86	437,22	 0,00
-275845,03	367,08	 1,41	-1481,50	378,12	249,22	428,45	 0,00
-291838,11	339,50	 1,44	-1473,71	306,36	252,45	420,10	 0,00
-306353,03	310,31	 1,48	-1464,01	238,59	255,55	412,23	 0,00
-319396,91	279,68	 1,51	-1453,01	175,43	258,50	404,87	 0,00
-330989,85	247,74	 1,54	-1441,34	117,38	261,29	398,06	 0,00
-341161,45	214,64	 1,56	-1429,54	64,89	263,91	391,81	 0,00
-349947,38	180,52	 1,58	-1418,11	18,32	266,37	386,12	 0,00
-361004,12	145,53	 1,60	-1421,73	-22,28	268,65	380,99	 0,00
-367208,59	109,43	 1,62	-1412,25	-56,58	270,77	376,42	 0,00
-372127,05	72,71	 1,63	-1404,29	-84,22	272,74	372,38	 0,00
-375778,17	35,49	 1,63	-1398,13	-104,98	274,57	368,87	 0,00
-378185,03	-2,09	 1,64	-1393,97	-118,77	276,26	365,86	-0,00
-379361,18	-39,90	 1,64	-1391,95	-125,50	277,83	363,33	-0,00
-379309,43	-77,84	 1,63	-1392,13	-125,11	279,30	361,27	-0,00
-378021,01	-115,77	 1,62	-1394,53	-117,55	280,67	359,66	-0,00
-375475,16	-153,57	 1,61	-1399,10	-102,80	281,96	358,47	-0,00
-371639,25	-191,12	 1,60	-1405,73	-80,83	283,17	357,70	-0,00
-366469,37	-228,28	 1,58	-1414,22	-51,66	284,30	357,33	-0,00
-359911,40	-264,93	 1,56	-1424,31	-15,33	285,37	357,34	-0,00
-348134,22	-300,92	 1,53	-1420,30	27,77	286,36	357,74	-0,00
-338672,07	-335,74	 1,50	-1432,24	77,55	287,27	358,51	-0,00
-327633,78	-369,60	 1,47	-1444,50	133,97	288,09	359,66	-0,00
-314962,14	-402,37	 1,43	-1456,50	196,65	288,79	361,18	-0,00
-300590,20	-433,86	 1,39	-1467,56	265,20	289,36	363,08	-0,00
-284458,96	-463,92	 1,35	-1476,94	339,10	289,75	365,35	-0,00
-266521,97	-492,37	 1,30	-1483,82	417,73	289,95	368,01	-0,00
-246750,60	-519,02	 1,25	-1487,32	500,32	289,91	371,06	-0,00
-225139,41	-543,69	 1,20	-1486,53	585,98	289,59	374,51	-0,00
-201711,56	-566,21	 1,14	-1480,52	673,68	288,96	378,37	-0,00
-176523,88	-586,38	 1,09	-1468,38	762,29	287,96	382,63	-0,00
-149671,13	-604,03	 1,03	-1449,27	850,59	286,56	387,31	-0,00
-121288,92	-619,00	 0,97	-1422,44	937,29	284,73	392,40	-0,00
-91554,94	-631,13	 0,91	-1387,30	1021,08	282,44	397,91	-0,00
-60687,81	-640,28	 0,84	-1343,42	1100,67	279,68	403,81	-0,00
-28943,52	-646,35	 0,78	-1290,61	1174,83	276,45	410,11	-0,00
3390,80	-649,25	 0,71	-1228,91	1242,47	272,76	416,76	-0,00
36005,44	-648,91	 0,65	-1158,62	1302,64	268,63	423,76	-0,00
68578,55	-645,31	 0,58	-1080,30	1354,62	264,10	431,04	-0,00
100787,64	-638,45	 0,52	-994,75	1397,90	259,24	438,58	-0,00
132321,23	-628,37	 0,46	-902,96	1432,25	254,09	446,31	-0,00
162889,78	-615,14	 0,39	-806,14	1457,70	248,74	454,18	-0,00
192234,95	-598,85	 0,33	-705,59	1474,53	243,26	462,10	-0,00
220136,57	-579,63	 0,27	-602,71	1483,26	237,73	470,01	-0,00
246417,06	-557,61	 0,21	-498,92	1484,59	232,23	477,83	-0,00
270943,20	-532,97	 0,16	-395,62	1479,39	226,82	485,49	-0,00
293625,49	-505,88	 0,10	-294,12	1468,62	221,59	492,92	-0,00
314415,55	-476,51	 0,05	-195,64	1453,30	216,57	500,03	-0,00
333301,97	-445,07	 0,01	-101,27	1434,48	211,81	506,78	-0,00
350305,30	-411,74	-0,04	-11,94	1413,16	207,35	513,12	-0,00
370830,48	-376,71	-0,08	72,62	1410,70	203,21	519,00	-0,00
384384,16	-339,63	-0,12	150,82	1386,71	199,40	524,41	-0,00
396225,37	-301,19	-0,15	222,02	1362,88	195,93	529,32	-0,00
406433,22	-261,57	-0,18	285,77	1339,96	192,79	533,75	-0,00
415108,25	-220,92	-0,21	341,86	1318,57	189,99	537,71	-0,00
422350,04	-179,41	-0,23	390,16	1299,24	187,50	541,22	-0,00
428252,86	-137,18	-0,25	430,62	1282,39	185,32	544,32	-0,00
432901,71	-94,35	-0,26	463,23	1268,38	183,43	547,06	-0,00
436368,85	-51,06	-0,27	488,00	1257,48	181,81	549,49	-0,00
438710,98	-7,43	-0,28	504,95	1249,90	180,45	551,66	-0,00
439966,89	36,45	-0,28	514,10	1245,77	179,32	553,62	 0,00
440155,76	80,44	-0,27	515,43	1245,19	178,42	555,44	 0,00
439275,95	124,46	-0,26	508,92	1248,18	177,73	557,17	 0,00
437304,46	168,39	-0,25	494,51	1254,71	177,24	558,84	 0,00
434196,92	212,12	-0,24	472,09	1264,69	176,93	560,51	 0,00
429888,13	255,54	-0,21	441,57	1277,98	176,80	562,21	 0,00
424293,28	298,52	-0,19	402,83	1294,34	176,85	563,96	 0,00
417309,69	340,95	-0,16	355,76	1313,48	177,06	565,77	 0,00
408819,18	382,68	-0,12	300,29	1334,99	177,45	567,64	 0,00
398691,17	423,57	-0,09	236,39	1358,37	178,00	569,55	 0,00
386786,38	463,44	-0,04	164,14	1383,01	178,71	571,49	 0,00
372961,40	502,11	 0,00	83,71	1408,13	179,60	573,39	 0,00
351645,86	539,41	 0,05	-4,49	1411,07	180,66	575,20	 0,00
333750,05	574,57	 0,11	-98,61	1433,61	181,91	576,83	 0,00
313578,08	607,95	 0,16	-199,18	1453,50	183,34	578,20	 0,00
291061,16	639,31	 0,22	-305,17	1469,42	184,97	579,18	 0,00
266144,10	668,41	 0,29	-415,40	1479,98	186,81	579,65	 0,00
238814,42	695,03	 0,36	-528,47	1483,73	188,86	579,48	 0,00
209111,85	718,91	 0,43	-642,77	1479,22	191,13	578,54	 0,00
177137,30	739,82	 0,50	-756,50	1465,05	193,62	576,69	 0,00
143059,84	757,53	 0,57	-867,74	1439,98	196,35	573,82	 0,00
107120,46	771,84	 0,65	-974,48	1402,96	199,31	569,82	 0,00
69631,38	782,55	 0,72	-1074,76	1353,29	202,50	564,64	 0,00
30970,23	789,52	 0,80	-1166,70	1290,58	205,90	558,23	 0,00
-8431,53	792,61	 0,88	-1248,63	1214,91	209,52	550,62	 0,00
-48105,01	791,77	 0,96	-1319,17	1126,75	213,33	541,86	 0,00
-87564,30	786,96	 1,04	-1377,29	1027,03	217,30	532,05	 0,00
-126328,71	778,20	 1,12	-1422,40	917,08	221,40	521,34	 0,00
-163944,59	765,57	 1,20	-1454,35	798,57	225,59	509,93	 0,00
-200004,65	749,18	 1,27	-1473,44	673,42	229,83	498,00	 0,00
-234162,96	729,17	 1,35	-1480,39	543,74	234,05	485,79	 0,00
-266144,49	705,76	 1,42	-1476,27	411,70	238,22	473,51	 0,00
-295749,08	679,14	 1,49	-1462,43	279,44	242,27	461,37	 0,00
-322850,40	649,57	 1,56	-1440,40	148,99	246,16	449,56	 0,00
-347391,00	617,28	 1,62	-1411,78	22,21	249,82	438,24	 0,00
-374675,73	582,54	 1,69	-1397,97	-100,73	253,21	427,52	 0,00
-394395,76	545,08	 1,74	-1360,30	-217,28	256,29	417,52	 0,00
-411670,38	505,64	 1,80	-1320,60	-326,08	259,04	408,28	 0,00
-426622,47	464,47	 1,85	-1280,22	-426,27	261,44	399,84	 0,00
-439416,93	421,81	 1,90	-1240,29	-517,38	263,48	392,21	 0,00
-450235,51	377,87	 1,94	-1201,77	-599,18	265,16	385,38	 0,00
-459269,06	332,84	 1,98	-1165,44	-671,64	266,51	379,32	 0,00
